idlojista,idsku,lojista,cluster,mundo,idcompra,qtd_sku,qtd_pedidos_colocados,qtd_itens_colocados,qtd_itens_aprovados,qtd_pedidos_aprovados,valorcolocado,valoraprovado,taxa_aprovacao
30976,14021864,10Estrela,AAA,Móveis,229327262,3,3,3,3,3,767.8600,767.8600,1.00000000
30976,14210280,10Estrela,AAA,Móveis,226790088,2,2,2,2,2,239.6900,239.6900,1.00000000
30976,1500778150,10Estrela,AAA,Móveis,227099933,1,1,1,0,0,867.7600,0.0000,0E-8
30976,1500943757,10Estrela,AAA,Móveis,225516259,1,1,1,1,1,71.0500,71.0500,1.00000000
30976,1504481316,10Estrela,AAA,Móveis,227828389,2,2,2,2,2,1172.3800,1172.3800,1.00000000
10138,1504819935,MegaMamute,AAA,Tecnologia,229194829,1,1,1,0,0,1031.8700,0.0000,0E-8
30976,2341068,10Estrela,AAA,Móveis,229651108,3,3,3,1,1,251.7400,80.1900,0.31854294
30976,13192909,10Estrela,AAA,Móveis,226312112,2,2,2,0,0,1162.7200,0.0000,0E-8
30976,13901526,10Estrela,AAA,Móveis,226601156,1,1,1,0,0,49.9600,0.0000,0E-8
30976,1500969268,10Estrela,AAA,Móveis,225821191,1,1,1,1,1,255.7500,255.7500,1.00000000
30976,1502721134,10Estrela,AAA,Móveis,227263290,2,2,2,1,1,179.0200,63.5500,0.35498827
30976,1503276523,10Estrela,AAA,Móveis,226947883,3,2,3,2,1,768.3500,515.9600,0.67151689
30976,1504002360,10Estrela,AAA,Móveis,227830324,1,1,1,1,1,160.6200,160.6200,1.00000000
30976,1504234274,10Estrela,AAA,Móveis,225828363,1,1,1,1,1,149.9900,149.9900,1.00000000
30976,1504281400,10Estrela,AAA,Móveis,225812371,1,1,1,1,1,421.6000,421.6000,1.00000000
10138,1504843684,MegaMamute,AAA,Tecnologia,229142022,1,1,1,1,1,1029.3600,1029.3600,1.00000000
30976,3073375,10Estrela,AAA,Móveis,227076520,1,1,1,1,1,674.5400,674.5400,1.00000000
30976,7093724,10Estrela,AAA,Móveis,227235112,2,2,2,1,1,267.9600,133.9800,0.50000000
30976,8322724,10Estrela,AAA,Móveis,225368156,2,2,2,2,2,1896.6300,1896.6300,1.00000000
30976,10429602,10Estrela,AAA,Móveis,227343588,2,2,2,2,2,485.5000,485.5000,1.00000000
30976,10717608,10Estrela,AAA,Móveis,226234206,1,1,1,1,1,44.0300,44.0300,1.00000000
30976,10939608,10Estrela,AAA,Móveis,228006784,1,1,1,0,0,114.9000,0.0000,0E-8
30976,11929152,10Estrela,AAA,Móveis,225851501,1,1,1,1,1,255.5000,255.5000,1.00000000
30976,13180279,10Estrela,AAA,Móveis,227819566,1,1,1,1,1,566.9000,566.9000,1.00000000
30976,13932212,10Estrela,AAA,Móveis,227161394,6,6,6,6,6,968.8100,968.8100,1.00000000
30976,14595273,10Estrela,AAA,Móveis,226346370,1,1,1,1,1,1672.7300,1672.7300,1.00000000
30976,14944795,10Estrela,AAA,Móveis,226459539,4,4,4,3,3,1928.3900,1446.4800,0.75009723
30976,15118286,10Estrela,AAA,Móveis,227341270,2,2,2,1,1,1102.8300,549.9300,0.49865346
30976,1500360359,10Estrela,AAA,Móveis,226014688,1,1,1,1,1,891.8900,891.8900,1.00000000
30976,1500410380,10Estrela,AAA,Móveis,226445321,1,1,1,0,0,449.4500,0.0000,0E-8
30976,1500865806,10Estrela,AAA,Móveis,227192869,1,1,1,1,1,400.9800,400.9800,1.00000000
30976,1501640621,10Estrela,AAA,Móveis,228476896,1,1,1,1,1,257.9800,257.9800,1.00000000
30976,1504105765,10Estrela,AAA,Móveis,225583454,1,1,1,1,1,181.0600,181.0600,1.00000000
30976,1504539202,10Estrela,AAA,Móveis,227884781,1,1,1,1,1,83.9300,83.9300,1.00000000
30976,5227201,10Estrela,AAA,Móveis,226711579,2,2,2,2,2,335.1900,335.1900,1.00000000
30976,5307543,10Estrela,AAA,Móveis,229686591,3,3,3,3,3,515.3800,515.3800,1.00000000
30976,8187111,10Estrela,AAA,Móveis,228537361,1,1,1,1,1,394.6400,394.6400,1.00000000
30976,9029941,10Estrela,AAA,Móveis,227542875,8,6,8,5,4,690.5300,436.1800,0.63165974
30976,10748378,10Estrela,AAA,Móveis,229631758,1,1,1,1,1,389.9000,389.9000,1.00000000
30976,12523859,10Estrela,AAA,Móveis,227619739,1,1,1,1,1,122.6300,122.6300,1.00000000
30976,13435289,10Estrela,AAA,Móveis,227602649,3,3,3,2,2,491.8100,329.0300,0.66901852
30976,13475020,10Estrela,AAA,Móveis,228471341,1,1,1,1,1,256.0700,256.0700,1.00000000
30976,1504241124,10Estrela,AAA,Móveis,225546021,35,33,35,33,31,13299.3500,12527.1400,0.94193626
10138,14485988,MegaMamute,AAA,Tecnologia,229393704,7,7,7,5,5,8317.4100,5951.4900,0.71554607
10138,1502394753,MegaMamute,AAA,Tecnologia,226091052,1,1,1,0,0,157.3100,0.0000,0E-8
30976,22259,10Estrela,AAA,Móveis,227504356,2,2,2,2,2,157.6700,157.6700,1.00000000
30976,9591149,10Estrela,AAA,Móveis,227308731,6,6,6,5,5,299.9200,250.4200,0.83495599
30976,11253697,10Estrela,AAA,Móveis,226823595,3,3,3,3,3,469.7200,469.7200,1.00000000
30976,12663212,10Estrela,AAA,Móveis,226843165,1,1,1,1,1,197.0500,197.0500,1.00000000
30976,13121373,10Estrela,AAA,Móveis,227335558,1,1,1,1,1,635.1300,635.1300,1.00000000
30976,13399545,10Estrela,AAA,Móveis,227335858,2,2,2,2,2,2291.6500,2291.6500,1.00000000
30976,1500876643,10Estrela,AAA,Móveis,228291896,1,1,1,0,0,1193.0800,0.0000,0E-8
30976,1500896376,10Estrela,AAA,Móveis,226566225,3,3,3,1,1,2803.0500,930.4800,0.33195269
30976,1502255458,10Estrela,AAA,Móveis,226337517,1,1,1,1,1,281.2500,281.2500,1.00000000
30976,1502733593,10Estrela,AAA,Móveis,225500840,3,3,3,2,2,1003.9600,633.0600,0.63056297
30976,1503427180,10Estrela,AAA,Móveis,228159681,1,1,1,1,1,86.2400,86.2400,1.00000000
30976,1504432531,10Estrela,AAA,Móveis,226260865,2,2,2,1,1,5619.0700,2895.0600,0.51522049
30976,1504723101,10Estrela,AAA,Móveis,227340972,1,1,1,0,0,296.1700,0.0000,0E-8
10138,7494363,MegaMamute,AAA,Tecnologia,225862938,3,2,3,2,1,2762.8200,1845.7600,0.66807103
10138,10964851,MegaMamute,AAA,Tecnologia,226078055,12,10,12,6,6,20657.3500,10113.0200,0.48956037
10138,13704982,MegaMamute,AAA,Tecnologia,226118932,9,9,9,4,4,4243.6600,1759.8400,0.41469863
10138,1504626143,MegaMamute,AAA,Tecnologia,228731842,57,55,57,36,34,109223.5500,68779.9700,0.62971740
30976,9070302,10Estrela,AAA,Móveis,227281436,1,1,1,1,1,703.4400,703.4400,1.00000000
30976,12769777,10Estrela,AAA,Móveis,227770722,3,2,3,3,2,387.4300,387.4300,1.00000000
30976,13418016,10Estrela,AAA,Móveis,227194436,2,2,2,1,1,1351.0000,625.2500,0.46280533
30976,13479337,10Estrela,AAA,Móveis,226246089,14,13,14,8,8,18599.5200,10667.7700,0.57355082
30976,13480150,10Estrela,AAA,Móveis,228031165,1,1,1,1,1,121.8800,121.8800,1.00000000
30976,14944956,10Estrela,AAA,Móveis,227615788,2,2,2,2,2,1108.8500,1108.8500,1.00000000
30976,1501504035,10Estrela,AAA,Móveis,228721503,13,13,13,10,10,5897.8800,4535.7400,0.76904583
30976,1501659321,10Estrela,AAA,Móveis,228226522,3,3,3,1,1,680.2600,243.8200,0.35842178
30976,1501727408,10Estrela,AAA,Móveis,228860005,1,1,1,1,1,316.4000,316.4000,1.00000000
30976,1502992039,10Estrela,AAA,Móveis,225669854,15,14,15,13,12,943.3400,814.7300,0.86366527
30976,1503021715,10Estrela,AAA,Móveis,225868102,5,5,5,4,4,1850.9800,1462.6100,0.79018142
30976,1504148427,10Estrela,AAA,Móveis,225649009,1,1,1,1,1,451.4800,451.4800,1.00000000
30976,1504450028,10Estrela,AAA,Móveis,228101732,1,1,1,1,1,1356.0100,1356.0100,1.00000000
10138,5186464,MegaMamute,AAA,Tecnologia,226331710,1,1,1,1,1,1185.9100,1185.9100,1.00000000
10138,1503355729,MegaMamute,AAA,Tecnologia,228757728,130,130,130,93,93,235601.1900,168169.0100,0.71378676
10138,1504629053,MegaMamute,AAA,Tecnologia,227766653,13,13,13,10,10,16006.4800,12325.9300,0.77005875
30976,4352568,10Estrela,AAA,Móveis,229163682,2,2,2,2,2,1057.1100,1057.1100,1.00000000
30976,12036317,10Estrela,AAA,Móveis,227287426,2,2,2,1,1,747.6600,374.8600,0.50137763
30976,12089797,10Estrela,AAA,Móveis,229336936,23,23,23,17,17,3069.4800,2237.4200,0.72892477
30976,12701784,10Estrela,AAA,Móveis,226296023,2,2,2,2,2,1117.5800,1117.5800,1.00000000
30976,14560766,10Estrela,AAA,Móveis,227947595,1,1,1,0,0,86.2800,0.0000,0E-8
30976,14944279,10Estrela,AAA,Móveis,226861662,1,1,1,0,0,2064.1000,0.0000,0E-8
30976,1500743282,10Estrela,AAA,Móveis,225714014,2,2,2,1,1,383.8000,191.9000,0.50000000
30976,1501018731,10Estrela,AAA,Móveis,228150329,1,1,1,1,1,284.4200,284.4200,1.00000000
30976,1504342248,10Estrela,AAA,Móveis,227659805,3,3,3,3,3,879.0000,879.0000,1.00000000
10138,11688837,MegaMamute,AAA,Tecnologia,228627015,3,3,3,1,1,5313.7400,1606.2200,0.30227674
10138,1501674042,MegaMamute,AAA,Tecnologia,226283790,11,11,11,3,3,21904.7800,5976.4800,0.27283908
10138,1502859488,MegaMamute,AAA,Tecnologia,225577381,1,1,1,1,1,177.5200,177.5200,1.00000000
10138,1504685073,MegaMamute,AAA,Tecnologia,229564225,1,1,1,1,1,3070.9200,3070.9200,1.00000000
30976,21745,10Estrela,AAA,Móveis,227823654,4,3,4,3,2,2099.3300,1586.0100,0.75548389
30976,1956780,10Estrela,AAA,Móveis,228478420,5,5,5,4,4,321.5300,254.3300,0.79099928
30976,5086936,10Estrela,AAA,Móveis,228254779,15,15,15,10,10,2129.9700,1432.7200,0.67264797
30976,10032561,10Estrela,AAA,Móveis,228788532,7,7,7,5,5,1203.8400,842.0800,0.69949495
30976,14944566,10Estrela,AAA,Móveis,226355442,1,1,1,0,0,423.5500,0.0000,0E-8
30976,1500395441,10Estrela,AAA,Móveis,227162588,21,21,21,16,16,25186.5700,19130.6200,0.75955638
30976,1500459826,10Estrela,AAA,Móveis,226808165,1,1,1,1,1,702.7300,702.7300,1.00000000
30976,1502313091,10Estrela,AAA,Móveis,226809440,1,1,1,1,1,118.4800,118.4800,1.00000000
30976,1503505335,10Estrela,AAA,Móveis,229240112,1,1,1,1,1,393.5600,393.5600,1.00000000
10138,1500856232,MegaMamute,AAA,Tecnologia,225418630,786,776,786,476,473,2242344.5800,1357455.6500,0.60537335
10138,1502816626,MegaMamute,AAA,Tecnologia,225451066,4,4,4,4,4,12309.1200,12309.1200,1.00000000
10138,1504662632,MegaMamute,AAA,Tecnologia,228023335,39,39,39,25,25,58549.1400,37450.0500,0.63963450
30976,22269,10Estrela,AAA,Móveis,228239138,2,2,2,0,0,119.2300,0.0000,0E-8
30976,2521819,10Estrela,AAA,Móveis,228493461,1,1,1,1,1,1442.9000,1442.9000,1.00000000
30976,11136952,10Estrela,AAA,Móveis,227490003,1,1,1,1,1,41.2400,41.2400,1.00000000
30976,11738098,10Estrela,AAA,Móveis,229203221,1,1,1,1,1,394.7800,394.7800,1.00000000
30976,12624309,10Estrela,AAA,Móveis,228033372,5,4,5,1,1,260.2300,39.9600,0.15355647
30976,14382950,10Estrela,AAA,Móveis,227162339,16,16,16,12,12,1823.8000,1357.1900,0.74415506
30976,14946123,10Estrela,AAA,Móveis,225842968,8,8,8,4,4,4497.6200,2252.3400,0.50078486
30976,1500410658,10Estrela,AAA,Móveis,228183302,1,1,1,1,1,148.7400,148.7400,1.00000000
30976,1501657059,10Estrela,AAA,Móveis,226636239,18,18,18,12,12,1652.7300,1169.5800,0.70766550
10138,13400024,MegaMamute,AAA,Tecnologia,225823330,2,2,2,2,2,4345.2500,4345.2500,1.00000000
10138,13792637,MegaMamute,AAA,Tecnologia,226637187,2,2,2,2,2,809.3900,809.3900,1.00000000
30976,56273,10Estrela,AAA,Móveis,229356617,1,1,1,1,1,99.2900,99.2900,1.00000000
30976,2941919,10Estrela,AAA,Móveis,228708806,1,1,1,1,1,45.9000,45.9000,1.00000000
30976,4570988,10Estrela,AAA,Móveis,228352570,1,1,1,1,1,40.9000,40.9000,1.00000000
30976,4828966,10Estrela,AAA,Móveis,228558274,13,13,13,12,12,440.0300,406.3100,0.92336886
30976,5517888,10Estrela,AAA,Móveis,228445574,1,1,1,1,1,416.6600,416.6600,1.00000000
30976,7411467,10Estrela,AAA,Móveis,227073944,5,5,5,2,2,171.4900,57.2000,0.33354715
30976,7485609,10Estrela,AAA,Móveis,227935146,2,1,2,2,1,185.8000,185.8000,1.00000000
30976,8866416,10Estrela,AAA,Móveis,227596863,2,2,2,2,2,81.6400,81.6400,1.00000000
30976,9303320,10Estrela,AAA,Móveis,228469360,1,1,1,1,1,417.0000,417.0000,1.00000000
30976,10175806,10Estrela,AAA,Móveis,227300850,1,1,1,1,1,55.7700,55.7700,1.00000000
30976,12833508,10Estrela,AAA,Móveis,226768079,3,3,3,2,2,556.5700,373.0100,0.67019423
30976,1500929423,10Estrela,AAA,Móveis,227764927,20,19,20,18,17,3546.4100,3189.2200,0.89928124
30976,1504148430,10Estrela,AAA,Móveis,225523424,6,6,6,4,4,1892.8700,1270.1100,0.67099695
30976,1504338502,10Estrela,AAA,Móveis,226258925,1,1,1,1,1,477.2100,477.2100,1.00000000
10138,1504643261,MegaMamute,AAA,Tecnologia,228470648,1,1,1,1,1,1293.1800,1293.1800,1.00000000
30976,47215,10Estrela,AAA,Móveis,228857259,4,4,4,4,4,207.9800,207.9800,1.00000000
30976,1602709,10Estrela,AAA,Móveis,228151613,1,1,1,0,0,101.7800,0.0000,0E-8
30976,8210296,10Estrela,AAA,Móveis,226845624,1,1,1,1,1,268.9000,268.9000,1.00000000
30976,9051383,10Estrela,AAA,Móveis,229250493,1,1,1,1,1,766.4700,766.4700,1.00000000
30976,12871052,10Estrela,AAA,Móveis,225862654,1,1,1,1,1,93.9000,93.9000,1.00000000
30976,13351158,10Estrela,AAA,Móveis,229578927,1,1,1,1,1,126.9000,126.9000,1.00000000
30976,13465222,10Estrela,AAA,Móveis,229338952,1,1,1,1,1,200.7000,200.7000,1.00000000
30976,13483358,10Estrela,AAA,Móveis,228770706,9,9,9,7,7,11221.2000,8676.6100,0.77323370
30976,13903961,10Estrela,AAA,Móveis,228551266,1,1,1,1,1,949.9000,949.9000,1.00000000
30976,14396192,10Estrela,AAA,Móveis,226163453,3,3,3,1,1,876.1300,292.2300,0.33354639
30976,14613340,10Estrela,AAA,Móveis,228164843,1,1,1,1,1,208.3300,208.3300,1.00000000
30976,1502224128,10Estrela,AAA,Móveis,226318329,1,1,1,1,1,209.8900,209.8900,1.00000000
30976,1504148380,10Estrela,AAA,Móveis,227463057,3,3,3,2,2,4005.3800,2659.1700,0.66389956
30976,5784619,10Estrela,AAA,Móveis,227389099,1,1,1,1,1,91.8200,91.8200,1.00000000
30976,6933516,10Estrela,AAA,Móveis,226949381,1,1,1,1,1,306.1500,306.1500,1.00000000
30976,12734913,10Estrela,AAA,Móveis,225545115,1,1,1,0,0,269.9100,0.0000,0E-8
30976,14944594,10Estrela,AAA,Móveis,226618426,3,3,3,2,2,1698.8900,1133.5700,0.66724155
30976,1502733597,10Estrela,AAA,Móveis,226355918,1,1,1,1,1,296.1100,296.1100,1.00000000
30976,1502733602,10Estrela,AAA,Móveis,226466394,2,2,2,2,2,639.2800,639.2800,1.00000000
30976,1504233690,10Estrela,AAA,Móveis,227110678,1,1,1,1,1,74.8200,74.8200,1.00000000
30976,1504634080,10Estrela,AAA,Móveis,227624226,1,1,1,1,1,267.2100,267.2100,1.00000000
10138,1504819931,MegaMamute,AAA,Tecnologia,229192955,2,1,2,2,1,2079.4000,2079.4000,1.00000000
30976,6383945,10Estrela,AAA,Móveis,228492901,1,1,1,0,0,107.2500,0.0000,0E-8
30976,9071379,10Estrela,AAA,Móveis,226377204,1,1,1,0,0,264.8100,0.0000,0E-8
30976,12758412,10Estrela,AAA,Móveis,227294181,2,2,2,1,1,1891.4700,916.8300,0.48471824
30976,12760547,10Estrela,AAA,Móveis,227653118,1,1,1,1,1,179.3400,179.3400,1.00000000
30976,14778014,10Estrela,AAA,Móveis,227524185,14,14,14,8,8,2243.8200,1301.5000,0.58003761
30976,1500396766,10Estrela,AAA,Móveis,225687864,1,1,1,1,1,326.2200,326.2200,1.00000000
30976,1501685655,10Estrela,AAA,Móveis,225447205,1,1,1,0,0,782.7300,0.0000,0E-8
30976,1502878022,10Estrela,AAA,Móveis,228449664,93,91,93,80,78,45654.1700,39378.7100,0.86254355
10138,14394479,MegaMamute,AAA,Tecnologia,225346980,13,12,13,9,8,3883.6000,2576.5300,0.66343856
10138,15430523,MegaMamute,AAA,Tecnologia,228932251,1,1,1,1,1,2276.0100,2276.0100,1.00000000
30976,1949223,10Estrela,AAA,Móveis,226707411,4,4,4,3,3,1050.1900,814.7800,0.77584056
30976,10957097,10Estrela,AAA,Móveis,227535973,1,1,1,1,1,180.2000,180.2000,1.00000000
30976,12562490,10Estrela,AAA,Móveis,229316488,1,1,1,0,0,70.7100,0.0000,0E-8
30976,13196408,10Estrela,AAA,Móveis,225679843,1,1,1,0,0,212.9300,0.0000,0E-8
30976,13293516,10Estrela,AAA,Móveis,227108096,2,2,2,1,1,266.7100,120.8100,0.45296389
30976,13293555,10Estrela,AAA,Móveis,226060829,4,4,4,4,4,474.4900,474.4900,1.00000000
30976,14231025,10Estrela,AAA,Móveis,225951338,1,1,1,1,1,1559.9800,1559.9800,1.00000000
30976,14944824,10Estrela,AAA,Móveis,228428176,1,1,1,0,0,72.3000,0.0000,0E-8
30976,1500205335,10Estrela,AAA,Móveis,225802718,8,8,8,7,7,1475.4100,1262.0600,0.85539613
30976,1501659362,10Estrela,AAA,Móveis,228299729,1,1,1,1,1,698.6700,698.6700,1.00000000
30976,1501701618,10Estrela,AAA,Móveis,226580639,2,2,2,1,1,1367.6800,670.7800,0.49045098
30976,1501872887,10Estrela,AAA,Móveis,229475891,1,1,1,1,1,90.0900,90.0900,1.00000000
30976,1503358637,10Estrela,AAA,Móveis,226298983,2,2,2,1,1,332.4000,154.3200,0.46425993
30976,1504148437,10Estrela,AAA,Móveis,227318375,1,1,1,1,1,407.3700,407.3700,1.00000000
10138,15451241,MegaMamute,AAA,Tecnologia,225805010,3,3,3,1,1,4308.8100,1473.5700,0.34199002
10138,1504136514,MegaMamute,AAA,Tecnologia,229665688,4,4,4,3,3,4768.0900,3579.0900,0.75063390
30976,5460916,10Estrela,AAA,Móveis,225828674,2,2,2,2,2,272.6600,272.6600,1.00000000
30976,9051477,10Estrela,AAA,Móveis,226617146,1,1,1,1,1,122.4400,122.4400,1.00000000
30976,11243869,10Estrela,AAA,Móveis,229427555,1,1,1,0,0,1315.8000,0.0000,0E-8
30976,12687513,10Estrela,AAA,Móveis,227388263,1,1,1,1,1,804.2900,804.2900,1.00000000
30976,14944219,10Estrela,AAA,Móveis,229289307,1,1,1,1,1,68.2900,68.2900,1.00000000
30976,1502887607,10Estrela,AAA,Móveis,226115539,67,67,67,33,33,20387.7900,10227.5000,0.50164829
30976,1503351876,10Estrela,AAA,Móveis,228944372,1,1,1,0,0,146.8700,0.0000,0E-8
30976,1503495715,10Estrela,AAA,Móveis,227654333,2,2,2,2,2,244.1400,244.1400,1.00000000
30976,1504573709,10Estrela,AAA,Móveis,228141621,1,1,1,1,1,105.8700,105.8700,1.00000000
10138,13534328,MegaMamute,AAA,Tecnologia,225906069,8,7,8,6,5,7572.3600,5681.6500,0.75031430
30976,47244,10Estrela,AAA,Móveis,229229011,1,1,1,1,1,84.9500,84.9500,1.00000000
30976,7178309,10Estrela,AAA,Móveis,225824602,2,2,2,0,0,274.9600,0.0000,0E-8
30976,7486751,10Estrela,AAA,Móveis,225751336,1,1,1,1,1,704.4600,704.4600,1.00000000
30976,11258052,10Estrela,AAA,Móveis,229529597,1,1,1,0,0,704.0300,0.0000,0E-8
30976,12563466,10Estrela,AAA,Móveis,226770352,1,1,1,1,1,95.9400,95.9400,1.00000000
30976,12729619,10Estrela,AAA,Móveis,226913385,39,37,39,31,29,3632.3200,2880.0200,0.79288719
30976,13182931,10Estrela,AAA,Móveis,228172985,3,3,3,2,2,1676.1100,1118.5700,0.66736073
30976,13227662,10Estrela,AAA,Móveis,225382552,1,1,1,1,1,271.6200,271.6200,1.00000000
30976,13458846,10Estrela,AAA,Móveis,225992267,1,1,1,1,1,252.7400,252.7400,1.00000000
30976,1500409920,10Estrela,AAA,Móveis,229191445,1,1,1,1,1,2831.2700,2831.2700,1.00000000
30976,1500587887,10Estrela,AAA,Móveis,225437818,2,2,2,2,2,643.4200,643.4200,1.00000000
30976,1501157553,10Estrela,AAA,Móveis,229406236,1,1,1,1,1,46.9000,46.9000,1.00000000
30976,1501490701,10Estrela,AAA,Móveis,228610817,5,5,5,3,3,358.6000,213.6400,0.59576129
30976,1502859110,10Estrela,AAA,Móveis,229154034,4,4,4,4,4,821.0100,821.0100,1.00000000
30976,1503353686,10Estrela,AAA,Móveis,228004678,1,1,1,1,1,210.8300,210.8300,1.00000000
30976,1503494472,10Estrela,AAA,Móveis,225528040,4,4,4,2,2,271.0700,135.6900,0.50057181
30976,1503640669,10Estrela,AAA,Móveis,226849831,1,1,1,1,1,148.8100,148.8100,1.00000000
30976,1503966754,10Estrela,AAA,Móveis,225989924,4,4,4,4,4,792.7500,792.7500,1.00000000
10138,1501736985,MegaMamute,AAA,Tecnologia,226533414,73,73,73,28,28,143246.2100,54707.7100,0.38191384
30976,3840595,10Estrela,AAA,Móveis,228012921,5,5,5,5,5,725.5300,725.5300,1.00000000
30976,6171229,10Estrela,AAA,Móveis,227603647,1,1,1,1,1,243.1800,243.1800,1.00000000
30976,8761704,10Estrela,AAA,Móveis,228371747,1,1,1,0,0,276.9000,0.0000,0E-8
30976,9051327,10Estrela,AAA,Móveis,226607861,2,2,2,2,2,1792.7100,1792.7100,1.00000000
30976,13360147,10Estrela,AAA,Móveis,227805288,3,3,3,2,2,484.7000,320.8000,0.66185269
30976,13539946,10Estrela,AAA,Móveis,226683760,1,1,1,1,1,240.4000,240.4000,1.00000000
30976,14008757,10Estrela,AAA,Móveis,227861495,2,2,2,2,2,1530.7900,1530.7900,1.00000000
30976,14946658,10Estrela,AAA,Móveis,225938760,2,2,2,2,2,1164.6500,1164.6500,1.00000000
30976,1500000179,10Estrela,AAA,Móveis,227615597,2,2,2,2,2,525.8100,525.8100,1.00000000
30976,1501498668,10Estrela,AAA,Móveis,229603002,3,3,3,2,2,339.4200,224.7900,0.66227683
30976,1501571379,10Estrela,AAA,Móveis,226589970,1,1,1,0,0,26.6400,0.0000,0E-8
30976,1503420687,10Estrela,AAA,Móveis,225521270,1,1,1,1,1,95.9000,95.9000,1.00000000
30976,1503626139,10Estrela,AAA,Móveis,225968279,1,1,1,1,1,199.8800,199.8800,1.00000000
30976,1504162569,10Estrela,AAA,Móveis,227323982,3,3,3,3,3,820.9200,820.9200,1.00000000
10138,14943007,MegaMamute,AAA,Tecnologia,229530265,3,3,3,3,3,1099.8500,1099.8500,1.00000000
30976,5552175,10Estrela,AAA,Móveis,226900913,1,1,1,0,0,900.5700,0.0000,0E-8
30976,12090302,10Estrela,AAA,Móveis,226789204,1,1,1,0,0,483.2500,0.0000,0E-8
30976,12423513,10Estrela,AAA,Móveis,225416528,6,6,6,1,1,1079.7700,185.4700,0.17176806
30976,1500410654,10Estrela,AAA,Móveis,226752023,3,3,3,2,2,484.1800,331.1900,0.68402247
30976,1500783854,10Estrela,AAA,Móveis,227830771,2,2,2,1,1,427.1400,213.5700,0.50000000
30976,1503213721,10Estrela,AAA,Móveis,228788744,1,1,1,1,1,149.7800,149.7800,1.00000000
30976,1504310333,10Estrela,AAA,Móveis,227493797,1,1,1,1,1,1694.8900,1694.8900,1.00000000
10138,4387481,MegaMamute,AAA,Tecnologia,225967239,19,19,19,14,14,14788.6900,10905.7200,0.73743651
30976,9155263,10Estrela,AAA,Móveis,226067494,1,1,1,1,1,257.8800,257.8800,1.00000000
30976,11462938,10Estrela,AAA,Móveis,228117551,9,8,9,8,7,1534.7500,1335.8500,0.87040235
30976,12515431,10Estrela,AAA,Móveis,228826048,5,5,5,5,5,775.4500,775.4500,1.00000000
30976,15062157,10Estrela,AAA,Móveis,228136441,2,2,2,0,0,1320.0100,0.0000,0E-8
30976,1503358620,10Estrela,AAA,Móveis,226845217,2,2,2,1,1,302.2900,154.3500,0.51060240
30976,1503493580,10Estrela,AAA,Móveis,227331552,1,1,1,1,1,115.3700,115.3700,1.00000000
30976,1503497095,10Estrela,AAA,Móveis,227893769,1,1,1,1,1,145.2300,145.2300,1.00000000
30976,5645,10Estrela,AAA,Móveis,226952319,2,2,2,1,1,1505.0800,750.4000,0.49857815
30976,3759201,10Estrela,AAA,Móveis,229183297,3,3,3,3,3,357.1000,357.1000,1.00000000
30976,9150948,10Estrela,AAA,Móveis,229275231,2,2,2,0,0,776.8800,0.0000,0E-8
30976,10024972,10Estrela,AAA,Móveis,226157877,1,1,1,1,1,173.9700,173.9700,1.00000000
30976,11477863,10Estrela,AAA,Móveis,228678650,6,6,6,3,3,571.8000,301.0300,0.52646030
30976,11641412,10Estrela,AAA,Móveis,227827909,82,80,82,63,62,15753.4600,12095.3000,0.76778689
30976,12308940,10Estrela,AAA,Móveis,227489221,1,1,1,1,1,1006.9000,1006.9000,1.00000000
30976,13115310,10Estrela,AAA,Móveis,227484493,87,83,87,61,60,17562.6500,12229.2500,0.69632145
30976,13197228,10Estrela,AAA,Móveis,225964175,4,4,4,3,3,405.7100,306.7300,0.75603263
30976,13287256,10Estrela,AAA,Móveis,229461081,8,8,8,8,8,2161.3100,2161.3100,1.00000000
30976,1500412128,10Estrela,AAA,Móveis,228797821,1,1,1,1,1,115.9000,115.9000,1.00000000
30976,1503998096,10Estrela,AAA,Móveis,227963376,1,1,1,1,1,56.2800,56.2800,1.00000000
30976,1504099213,10Estrela,AAA,Móveis,226188341,2,2,2,2,2,192.2200,192.2200,1.00000000
10138,4387479,MegaMamute,AAA,Tecnologia,227660008,5,5,5,3,3,4073.2100,2438.9000,0.59876608
10138,14486016,MegaMamute,AAA,Tecnologia,226299832,15,15,15,10,10,16355.0100,10926.9500,0.66811026
10138,15194123,MegaMamute,AAA,Tecnologia,225809044,2,2,2,2,2,1700.2800,1700.2800,1.00000000
30976,8866461,10Estrela,AAA,Móveis,228674644,1,1,1,0,0,54.4400,0.0000,0E-8
30976,11812222,10Estrela,AAA,Móveis,229467525,2,2,2,0,0,654.7300,0.0000,0E-8
30976,13845964,10Estrela,AAA,Móveis,227254988,1,1,1,1,1,100.8800,100.8800,1.00000000
30976,1500389824,10Estrela,AAA,Móveis,225825979,1,1,1,1,1,57.7100,57.7100,1.00000000
