ID Loja;Lojista;Cluster;Mundo;Responsável
36118;SUFFIX MOREANA;Setup;Cauda Longa;Suporte
36552;Litoral Fit;Setup;Cauda Longa;Suporte
36579;DTV BRASIL;Setup;Cauda Longa;Suporte
37194;EDITORA DOZE 2;Setup;Cauda Longa;Suporte
38928;Azmax Colchoes;Setup;Cauda Longa;Suporte
39205;Emporio dos Moveis;Setup;Cauda Longa;Suporte
39241;Guall Cases;Setup;Cauda Longa;Suporte
39448;JOELMA DECORAÇÕES;Setup;Cauda Longa;Suporte
39838;MACBOOT;Setup;Cauda Longa;Suporte
39853;ATACADAO DOS CALCADOS ONLINE;Setup;Cauda Longa;Suporte
40240;VEZARO CAR AUTO PECAS;Setup;Cauda Longa;Suporte
40288;STILLUS ESPORTE E CASUAL;Setup;Cauda Longa;Suporte
41976;MAXINUTRI SUPLEMENTOS WEBSTORE;Setup;Cauda Longa;Suporte
35284;CASAHOMEDECOR;Setup;Cauda Longa;Suporte
35613;GR MEGASHOP;Setup;Cauda Longa;Suporte
35981;Tec online brasil;Setup;Cauda Longa;Suporte
36745;Zara Bonitta;Setup;Cauda Longa;Suporte
36785;CV;Setup;Cauda Longa;Suporte
37251;AMO CONFEITARIA;Setup;Cauda Longa;Suporte
37482;LEBRAVE;Setup;Cauda Longa;Suporte
37856;MDF DECORAÇÃO E ILUMINAÇÃO;Setup;Cauda Longa;Suporte
37902;Duchico;Setup;Cauda Longa;Suporte
37942;Triligado;Setup;Cauda Longa;Suporte
37949;FACIL SHOPIFY;Setup;Cauda Longa;Suporte
38291;Black Heels;Setup;Cauda Longa;Suporte
38338;Narcizza Semijoias;Setup;Cauda Longa;Suporte
38561;RENOVA PHONE;Setup;Cauda Longa;Suporte
38658;NATUBEM;Setup;Cauda Longa;Suporte
38713;COCKLES;Setup;Cauda Longa;Suporte
38920;COTY;Setup;Cauda Longa;Suporte
38937;VIVER VIP COMERCIO E SERVICOS;Setup;Cauda Longa;Suporte
38958;MARIA ROSA FASHION;Setup;Cauda Longa;Suporte
38963;CLICK BUY;Setup;Cauda Longa;Suporte
39021;CPP.COM MATERIAIS DE CONSTRUCAO LTDA;Setup;Cauda Longa;Suporte
39036;DEUS-GUARDE COMERCIO E SERVICOS;Setup;Cauda Longa;Suporte
39068;J P X COMERCIO OFFSHORE LTDA;Setup;Cauda Longa;Suporte
39154;GREVIL;Setup;Cauda Longa;Suporte
39335;PEDRO HENRIQUE DE OLIVEIRA;Setup;Cauda Longa;Suporte
39501;MANDA PRA MINHA CASA;Setup;Cauda Longa;Suporte
39681;PEROSSO DE SOUZA SERVICOS E COMERCIO EIRELI;Setup;Cauda Longa;Suporte
39721;ACADEMIA ATOM;Setup;Cauda Longa;Suporte
39724;MERCADO MUSICAL;Setup;Cauda Longa;Suporte
39793;KANTO DO ARTISTA;Setup;Cauda Longa;Suporte
39810;SILVEST LINGERIE;Setup;Cauda Longa;Suporte
39830;NINIS;Setup;Cauda Longa;Suporte
39833;KATLEN TRICOT;Setup;Cauda Longa;Suporte
39835;MOC FLEX;Setup;Cauda Longa;Suporte
39874;NANGA DISTRIBUIDORA;Setup;Cauda Longa;Suporte
39897;We Want We Can;Setup;Cauda Longa;Suporte
39907;BTF METALURGICA LTDA;Setup;Cauda Longa;Suporte
39990;BAZAR SANTOS;Setup;Cauda Longa;Suporte
40053;TINTAS CADILLAC;Setup;Cauda Longa;Suporte
40059;HELENE DEON;Setup;Cauda Longa;Suporte
40074;ARMAZEM DO BEM;Setup;Cauda Longa;Suporte
40089;SHOPJJ COMERCIO DE BRINQUEDOS;Setup;Cauda Longa;Suporte
40094;MANIA VARIEDADES;Setup;Cauda Longa;Suporte
40096;R2S GAMES E-COMMERCE EIRELI;Setup;Cauda Longa;Suporte
40148;DROGARIA E PERFUMARIA FONSECA;Setup;Cauda Longa;Suporte
40166;ITEK;Setup;Cauda Longa;Suporte
40168;GLAM;Setup;Cauda Longa;Suporte
40173;LOJA DA INDIA;Setup;Cauda Longa;Suporte
40176;BAZAR DO SALES;Setup;Cauda Longa;Suporte
40178;VIJU STORE;Setup;Cauda Longa;Suporte
40181;DIVERSITY VIRTUAL;Setup;Cauda Longa;Suporte
40191;DINOBRINQUE;Setup;Cauda Longa;Suporte
40214;LUXXO INSTRUMENTOS;Setup;Cauda Longa;Suporte
40234;SMIRNA MARCENARIA;Setup;Cauda Longa;Suporte
40235;NETMOBIL;Setup;Cauda Longa;Suporte
40263;Gilcea de Menezes Fonseca;Setup;Cauda Longa;Suporte
40285;R Rodrigues Ind e Com de Moveis;Setup;Cauda Longa;Suporte
40300;AMAZON LEVE;Setup;Cauda Longa;Suporte
40305;SUITS SIX;Setup;Cauda Longa;Suporte
40359;MAGIC BUY;Setup;Cauda Longa;Suporte
40407;INCORZUL;Setup;Cauda Longa;Suporte
40500;TRUE YOU BRASIL;Setup;Cauda Longa;Suporte
40517;MASTER CLOCK COMERCIO DE PRESENTES EIRELI;Setup;Cauda Longa;Suporte
40561;LLPAULA;Setup;Cauda Longa;Suporte
40711;RT - ROUPAS TEMATICAS;Setup;Cauda Longa;Suporte
40805;CARVALHO E ABREU;Setup;Cauda Longa;Suporte
40807;PISC INFORMATICA;Setup;Cauda Longa;Suporte
40816;Borer Suplementos;Setup;Cauda Longa;Suporte
40825;Ellis Boutique Brasil;Setup;Cauda Longa;Suporte
40865;SMARTSCAROL;Setup;Cauda Longa;Suporte
40901;Linea;Setup;Cauda Longa;Suporte
40915;Giog Joias;Setup;Cauda Longa;Suporte
40919;CFS AUTO PART;Setup;Cauda Longa;Suporte
40925;LOCABECA;Setup;Cauda Longa;Suporte
40928;Vivet Suplementos e Vitaminas;Setup;Cauda Longa;Suporte
40998;FIDELITY AUDIO E VIDEO;Setup;Cauda Longa;Suporte
41104;SeoAgro;Setup;Cauda Longa;Suporte
41136;AXGLOBAL;Setup;Cauda Longa;Suporte
41162;Casa e Móveis;Setup;Cauda Longa;Suporte
41183;iCalçados;Setup;Cauda Longa;Suporte
41184;Bethel Store Loja;Setup;Cauda Longa;Suporte
41186;Grupo Gran;Setup;Cauda Longa;Suporte
41192;GIZPEL PAPELARIA;Setup;Cauda Longa;Suporte
41226;DL COMPRAS ONLINE;Setup;Cauda Longa;Suporte
41228;TJ URBAN CALCADOS MULTIMARCAS;Setup;Cauda Longa;Suporte
41267;LOJA KURUPIRA;Setup;Cauda Longa;Suporte
41333;AMOR E SEDUÇÃO LINGERIE;Setup;Cauda Longa;Suporte
41467;MAXCOLOR II;Setup;Cauda Longa;Suporte
41600;VICHY;Setup;Cauda Longa;Suporte
41604;Mantecorp Skincare;Setup;Cauda Longa;Suporte
41605;CeraVe;Setup;Cauda Longa;Suporte
41627;Loja Rede;Setup;Cauda Longa;Suporte
41645;DAFOCA;Setup;Cauda Longa;Suporte
41676;SIM SPORTS;Setup;Cauda Longa;Suporte
41690;Modisch;Setup;Cauda Longa;Suporte
41870;DU STORE TECNOLOGIA EIRELI;Setup;Cauda Longa;Suporte
41896;DKF STORE;Setup;Cauda Longa;Suporte
41904;LOJA DISTBELEZA;Setup;Cauda Longa;Suporte
41942;WEHOUSE SERVICOS DIGITAIS LTDA.;Setup;Cauda Longa;Suporte
41964;SHOPPING DO TRICO;Setup;Cauda Longa;Suporte
42007;SALUS MIX;Setup;Cauda Longa;Suporte
42009;RAGAZZA;Setup;Cauda Longa;Suporte
42107;ABRA CASA;Setup;Cauda Longa;Suporte
42289;MARZAN PESCA E CAMPING;Setup;Cauda Longa;Suporte
42616;SAMY COMERCIO;Setup;Cauda Longa;Suporte
42633;WONDERPET;Setup;Cauda Longa;Suporte
42705;D. I. COMERCIO DE MATERIAIS ELETRICOS LTDA;Setup;Cauda Longa;Suporte
42848;Vitasay50;Setup;Cauda Longa;Suporte
42853;MeuGinTônica;Setup;Cauda Longa;Suporte
42982;SPELAION;Setup;Cauda Longa;Suporte
43002;GO GAMES COMPUTER AND GAMES;Setup;Cauda Longa;Suporte
43035;Mundo Pop;Setup;Cauda Longa;Suporte
43086;TRECOS DE COZINHA;Setup;Cauda Longa;Suporte
43227;MARCOS BATISTA FRANCA;Setup;Cauda Longa;Suporte
43313;FIGHT BRASIL;Setup;Cauda Longa;Suporte
43321;SALVA MIXSHOP;Setup;Cauda Longa;Suporte
43775;IMPULSO;Setup;Cauda Longa;Suporte
33569;GAMEMAX;Setup;Cauda Longa;Suporte
37809;Mundo Das Beliches;Setup;Cauda Longa;Suporte
37886;PENAVERDE;Setup;Cauda Longa;Suporte
37994;BAU DOS BRINQUEDOS;Setup;Cauda Longa;Suporte
38077;BLZ EM CASA;Setup;Cauda Longa;Suporte
38384;OASIS DETECTORES DE METAIS;Setup;Cauda Longa;Suporte
38480;GRIFFO BAIRRO;Setup;Cauda Longa;Suporte
39238;Jurua Editora;Setup;Cauda Longa;Suporte
39447;CALHA UMIDA;Setup;Cauda Longa;Suporte
39510;DUBABI MODA E ARTIGOS INFANTIS;Setup;Cauda Longa;Suporte
39611;GAMESALVO;Setup;Cauda Longa;Suporte
39965;PURIFIC SOROCABA;Setup;Cauda Longa;Suporte
40120;KAMIKAZE SPORTS;Setup;Cauda Longa;Suporte
40147;DLS MULTIMARCAS;Setup;Cauda Longa;Suporte
40156;MILLE DECOR;Setup;Cauda Longa;Suporte
40167;JANNECK VARIEDADES;Setup;Cauda Longa;Suporte
40187;PHOTOTECH;Setup;Cauda Longa;Suporte
40309;4FUN PRESENTES E DECORAÇÕES;Setup;Cauda Longa;Suporte
40409;MICHAEL BOSS REVENDAS;Setup;Cauda Longa;Suporte
40423;MEU BEBE STORE;Setup;Cauda Longa;Suporte
40519;ROSA PRESENTES;Setup;Cauda Longa;Suporte
40689;AUTHENTIC CAR ACESSORIOS;Setup;Cauda Longa;Suporte
40837;NILKO TECNOLOGIA;Setup;Cauda Longa;Suporte
40974;CORPO FINO;Setup;Cauda Longa;Suporte
41095;DA VINICOLA;Setup;Cauda Longa;Suporte
41185;REGALI E UTILITA;Setup;Cauda Longa;Suporte
41285;VIVA O AMOR ATELIE;Setup;Cauda Longa;Suporte
41355;ROMEL COMERCIO VAREJISTA;Setup;Cauda Longa;Suporte
41603;CAROLINA BABY;Setup;Cauda Longa;Suporte
41624;MARIA BORBOLETA;Setup;Cauda Longa;Suporte
41630;Buddemeyer;Setup;Cauda Longa;Suporte
41675;Smart On Shop;Setup;Cauda Longa;Suporte
41713;IMPACT ORTOPEDIA;Setup;Cauda Longa;Suporte
41715;BRINDES PREMIUM E SUBLIMATICOS;Setup;Cauda Longa;Suporte
41965;SYSTEM CENTER INFORMATICA;Setup;Cauda Longa;Suporte
41970;FRISTYLE;Setup;Cauda Longa;Suporte
42012;CLICKFOCO FOTOGRAFIA E VIDEO;Setup;Cauda Longa;Suporte
42092;ELETROLUME MATERIAIS ELETRICOS EIRELI;Setup;Cauda Longa;Suporte
42694;MBB EMBALAGENS;Setup;Cauda Longa;Suporte
42707;MAXIM MATERIAIS PROMOCIONAIS;Setup;Cauda Longa;Suporte
42864;MOVEIS DALLAS EIRELI;Setup;Cauda Longa;Suporte
43013;BORG STORE;Setup;Cauda Longa;Suporte
43266;ALAYNE VEGAS DE OLIVEIRA BLLESTERO;Setup;Cauda Longa;Suporte
43381;MASTER BOOK;Setup;Cauda Longa;Suporte
43503;DD PRODUTOS DE TELEFONIA;Setup;Cauda Longa;Suporte
43523;GRAMMEL COMERCIAL LTDA;Setup;Cauda Longa;Suporte
43533;BEAUTIQUE COSMETICOS;Setup;Cauda Longa;Suporte
44396;STAR SILVER MEGA LOJA;Setup;Cauda Longa;Suporte
44521;LE VOYAGE;Setup;Cauda Longa;Suporte
44535;JACK LUMBER;Setup;Cauda Longa;Suporte
44552;BRAS PER;Setup;Cauda Longa;Suporte
45738;VISIOTICCA GROUP;Setup;Cauda Longa;Suporte
46106;RA Personalize;Setup;Cauda Longa;Suporte
36738;Angeloni;Setup;Cauda Longa;Suporte
37358;BOMPROLAR;Setup;Cauda Longa;Suporte
37388;ZANELLAONLINE;Setup;Cauda Longa;Suporte
37474;VIAMAXX;Setup;Cauda Longa;Suporte
37893;Capelli Boots;Setup;Cauda Longa;Suporte
38013;SITE DOS RELOGIOS;Setup;Cauda Longa;Suporte
38590;ESSENCIAL MAKE;Setup;Cauda Longa;Suporte
38654;TECNOKAP SOLUCOES EM PISOS E TAPETES;Setup;Cauda Longa;Suporte
38748;VILLA GRIFFE CALCADOS EIRELI;Setup;Cauda Longa;Suporte
39227;ECF ARTE DIGITAL;Setup;Cauda Longa;Suporte
39231;LOJA FER;Setup;Cauda Longa;Suporte
39319;ASAP EMBALAGENS;Setup;Cauda Longa;Suporte
39354;FOTO DHM EXPRESS;Setup;Cauda Longa;Suporte
39379;MÓVEIS LINHARES;Setup;Cauda Longa;Suporte
39393;E-FOCCO;Setup;Cauda Longa;Suporte
39488;FORT CALCADOS;Setup;Cauda Longa;Suporte
39751;DEPARTAMENTO OTICA;Setup;Cauda Longa;Suporte
39845;VOLTELE MATERIAIS ELETRICOS;Setup;Cauda Longa;Suporte
39856;B BAUER;Setup;Cauda Longa;Suporte
39931;SOLLUA;Setup;Cauda Longa;Suporte
39954;PANTATON;Setup;Cauda Longa;Suporte
39984;SBA BRINDES;Setup;Cauda Longa;Suporte
40022;COMFORT ENXOVAIS;Setup;Cauda Longa;Suporte
40038;JEAN RICHARD LIMA;Setup;Cauda Longa;Suporte
40062;TAK BRASIL;Setup;Cauda Longa;Suporte
40146;CARLOS ALBERTO PINTO ELETRONICOS;Setup;Cauda Longa;Suporte
40149;NEW ECOLOGIC;Setup;Cauda Longa;Suporte
40157;SHOPPING MONALISA;Setup;Cauda Longa;Suporte
40241;ACCESS SHOP;Setup;Cauda Longa;Suporte
40325;GLOBAL MAGAZINE LOJA;Setup;Cauda Longa;Suporte
40376;ALESSANDRA DETONI DA FONSECA ANTONINO;Setup;Cauda Longa;Suporte
40378;ROPERI MOVEIS;Setup;Cauda Longa;Suporte
40380;QUALIMOBILE MOVEIS PARA ESCRITORIO;Setup;Cauda Longa;Suporte
40391;TJG SOM EVENTOS E PUBLICIDADE;Setup;Cauda Longa;Suporte
40398;4U UTILIDADES E PRESENTES;Setup;Cauda Longa;Suporte
40399;ICON DIGITAL;Setup;Cauda Longa;Suporte
40414;KANTO STORE;Setup;Cauda Longa;Suporte
40478;MASTER SUPLEMENTOS;Setup;Cauda Longa;Suporte
40527;TECELAGEM SANTA IZABEL;Setup;Cauda Longa;Suporte
40548;IDERIS;Setup;Cauda Longa;Suporte
40596;LOVE BY BABY;Setup;Cauda Longa;Suporte
40617;MDS-MDS LTDA;Setup;Cauda Longa;Suporte
40623;GARTUR;Setup;Cauda Longa;Suporte
40651;LOJA DAS PRINCESAS;Setup;Cauda Longa;Suporte
40670;OUSY SHOES;Setup;Cauda Longa;Suporte
40718;GTR ELETRONICS;Setup;Cauda Longa;Suporte
40729;RBS CIRURGICA PRODUTOS HOSPITALARES E ORTOPEDICOS;Setup;Cauda Longa;Suporte
40873;LEDS NOW;Setup;Cauda Longa;Suporte
40889;MARAN;Setup;Cauda Longa;Suporte
40897;Dazil Rio Distribuidora de Cosméticos;Setup;Cauda Longa;Suporte
40942;ALFABAY;Setup;Cauda Longa;Suporte
40986;VIP AUTOMACAO COMERCIAL;Setup;Cauda Longa;Suporte
40991;CLUBE DA GRAMA;Setup;Cauda Longa;Suporte
41091;OMEGA FISHING;Setup;Cauda Longa;Suporte
41164;MM&R Vendas;Setup;Cauda Longa;Suporte
41168;NATUTECH;Setup;Cauda Longa;Suporte
41188;POLLO MOVEIS;Setup;Cauda Longa;Suporte
41198;COMPRE BEM BOM;Setup;Cauda Longa;Suporte
41210;TECHNOTRADE IMPORTS;Setup;Cauda Longa;Suporte
41237;A 5 IMPORTADORA E DISTRIBUIDORA;Setup;Cauda Longa;Suporte
41240;CORPO E ENERGIA SUPLEMENTOS;Setup;Cauda Longa;Suporte
41253;FALLEN STORE;Setup;Cauda Longa;Suporte
41379;SAO JOAO FILTROS E ACESSORIOS;Setup;Cauda Longa;Suporte
41434;SMART ELETRONIC;Setup;Cauda Longa;Suporte
41455;DG MIX GAMES;Setup;Cauda Longa;Suporte
41456;GOLD MULTICOISAS;Setup;Cauda Longa;Suporte
41479;GALUKA BABY E KIDS;Setup;Cauda Longa;Suporte
41500;BEE KIDS MULTIMARCAS;Setup;Cauda Longa;Suporte
41595;DEFACILE;Setup;Cauda Longa;Suporte
41681;GELVITTA PROTEINAS E SUPLEMENTOS ALIMENTARES;Setup;Cauda Longa;Suporte
41702;ELETTRO;Setup;Cauda Longa;Suporte
41754;VX;Setup;Cauda Longa;Suporte
41771;SAGETRONICS;Setup;Cauda Longa;Suporte
41785;KI BRINQUEDOS;Setup;Cauda Longa;Suporte
41787;ASFEER JOIAS;Setup;Cauda Longa;Suporte
41800;VISCK;Setup;Cauda Longa;Suporte
41809;DANIEL REBEN SOUZA RIBEIRO 28251480833;Setup;Cauda Longa;Suporte
41830;ATITUDE SIGNS;Setup;Cauda Longa;Suporte
41864;FOX;Setup;Cauda Longa;Suporte
41873;Amor de Pelúcia;Setup;Cauda Longa;Suporte
41908;CUBO STORE;Setup;Cauda Longa;Suporte
41911;OFICINA DA INFORMATICA;Setup;Cauda Longa;Suporte
42230;FARMA VIDA;Setup;Cauda Longa;Suporte
42246;MAGAZINI;Setup;Cauda Longa;Suporte
42269;TELECOMSECURITY;Setup;Cauda Longa;Suporte
42349;MARINA HESPANHOL DA SILVA;Setup;Cauda Longa;Suporte
42558;LEMES ASSISTENCIA TECNICA;Setup;Cauda Longa;Suporte
42561;CONCRENORTE COMERCIAL LTDA. EPP;Setup;Cauda Longa;Suporte
42590;PERSONAL FISHER AQUARISMO;Setup;Cauda Longa;Suporte
42592;TETE VEST PE;Setup;Cauda Longa;Suporte
42595;ROSA MEU AMOR.;Setup;Cauda Longa;Suporte
42620;Callipets Comercio de produtos Pets;Setup;Cauda Longa;Suporte
42630;AURORA VIDRARIA;Setup;Cauda Longa;Suporte
42681;MALU MAGAZINE;Setup;Cauda Longa;Suporte
42683;CAMILA CRISTINA CLAUDINO EIRELI;Setup;Cauda Longa;Suporte
42728;PTDARTESANATO;Setup;Cauda Longa;Suporte
42770;A VICENTE & FILHOS LTDA;Setup;Cauda Longa;Suporte
42835;TERRAGAROA COMERCIO;Setup;Cauda Longa;Suporte
42849;ITAMARATI AUTOMOTIVA EIRELI - FILIAL E-COMMERCE;Setup;Cauda Longa;Suporte
42943;HITNORTH BRASIL;Setup;Cauda Longa;Suporte
42949;POLTRONAS PARANA;Setup;Cauda Longa;Suporte
43383;Terra Mantiqueira;Setup;Cauda Longa;Suporte
43385;MVM SHOP;Setup;Cauda Longa;Suporte
43416;JOSE MOURA GOES NETO;Setup;Cauda Longa;Suporte
43436;TOP COOK;Setup;Cauda Longa;Suporte
43483;COSMETICA INDUSTRIAL BRENNER LTDA;Setup;Cauda Longa;Suporte
43501;E. A. DE ANGELO URGOX CENTER;Setup;Cauda Longa;Suporte
43506;NICK E JU MODAS;Setup;Cauda Longa;Suporte
43511;PAPEL MACHÊ;Setup;Cauda Longa;Suporte
43521;ANANAS ALPES;Setup;Cauda Longa;Suporte
43522;FELINA COMERCIAL;Setup;Cauda Longa;Suporte
43526;LIVRARIA BARAO LTDA;Setup;Cauda Longa;Suporte
43529;MAKE BRASIL;Setup;Cauda Longa;Suporte
43530;ASE TECNOLOGIA;Setup;Cauda Longa;Suporte
43538;CASA DAS MALETAS;Setup;Cauda Longa;Suporte
43540;LITHOLIFE;Setup;Cauda Longa;Suporte
43573;AMDGFIN SOLUCOES DE TI;Setup;Cauda Longa;Suporte
43739;LIVRARIA PHL;Setup;Cauda Longa;Suporte
43797;S D C C MUNOZ ZAXCY;Setup;Cauda Longa;Suporte
43822;GIRASOLE MIX;Setup;Cauda Longa;Suporte
43827;NantaShop;Setup;Cauda Longa;Suporte
44079;& TECHNOLOGY STORE;Setup;Cauda Longa;Suporte
44124;AVATIM CHEIROS DA TERRA;Setup;Cauda Longa;Suporte
44131;CMB SHOP;Setup;Cauda Longa;Suporte
44259;ROCKET BOX;Setup;Cauda Longa;Suporte
44294;FABULA IMPORTS;Setup;Cauda Longa;Suporte
44381;MH NUTRITION SPORT CENTER LTDA;Setup;Cauda Longa;Suporte
44423;Center Parts;Setup;Cauda Longa;Suporte
44548;MALU PETS;Setup;Cauda Longa;Suporte
44817;BILLO;Setup;Cauda Longa;Suporte
44818;TRIFORTY;Setup;Cauda Longa;Suporte
44821;VANDRI COMERCIO E LABORATORIO FOTOGRAFICO LTDA;Setup;Cauda Longa;Suporte
44826;FNZ PRESENTES LTDA;Setup;Cauda Longa;Suporte
44832;SOU EXOTICA;Setup;Cauda Longa;Suporte
44889;LICALIVIA'S;Setup;Cauda Longa;Suporte
44892;VIVA MOVEIS LOJA;Setup;Cauda Longa;Suporte
44937;LUBIANI COMERCIO E REFRIGERACAO;Setup;Cauda Longa;Suporte
45015;REAL FORT COMERCIO E IMPORTACAO;Setup;Cauda Longa;Suporte
45034;CLICELL ACESSORIOS E ASSISTENCIA;Setup;Cauda Longa;Suporte
45071;PATTY BUENO;Setup;Cauda Longa;Suporte
45080;MG PARTICIPACOES;Setup;Cauda Longa;Suporte
45158;MELANINA PRO-ESTETICA;Setup;Cauda Longa;Suporte
45190;DASP - ARTIGOS PARA DECORACAO;Setup;Cauda Longa;Suporte
45211;SHOP HORUS;Setup;Cauda Longa;Suporte
45418;KNOX PUBLICACOES LTDA;Setup;Cauda Longa;Suporte
45425;OTICA VISUAL;Setup;Cauda Longa;Suporte
45586;SCAPJA ESCAPAMENTOS;Setup;Cauda Longa;Suporte
45750;LA BOLSA;Setup;Cauda Longa;Suporte
45804;SHOPMAQUINAS;Setup;Cauda Longa;Suporte
45812;FERNANDA MOVEIS;Setup;Cauda Longa;Suporte
45853;SMART BABY CONFECCOES;Setup;Cauda Longa;Suporte
45855;DIORANNI;Setup;Cauda Longa;Suporte
45906;LINCK FISH AQUARIOS;Setup;Cauda Longa;Suporte
45930;REC PARTS SOM E ACESSORIOS;Setup;Cauda Longa;Suporte
45932;R E R COMERCIO E VAREJO LTDA;Setup;Cauda Longa;Suporte
46047;FILTROLANDIA;Setup;Cauda Longa;Suporte
46063;JERRY;Setup;Cauda Longa;Suporte
46072;LL COMERCIO DE MOVEIS LTDA;Setup;Cauda Longa;Suporte
46094;C & K LOCACAO DE ROUPAS LTDA;Setup;Cauda Longa;Suporte
46096;PARATUDO;Setup;Cauda Longa;Suporte
46102;COTTONSTORE;Setup;Cauda Longa;Suporte
46141;LOUSATEC SOLUCOES;Setup;Cauda Longa;Suporte
46155;AYRON FITNESS;Setup;Cauda Longa;Suporte
46161;SEGREDO DA COR;Setup;Cauda Longa;Suporte
46220;CLUBE DOS QUADROS;Setup;Cauda Longa;Suporte
46346;OSVALDINA ALVES DUTRA EIRELI;Setup;Cauda Longa;Suporte
46411;QUINTAL DO BEBE COMERCIO E REPRESENTACOES;Setup;Cauda Longa;Suporte
46511;DESTAQUE MODA MASCULINA;Setup;Cauda Longa;Suporte
46629;MERCADO PET MAX.NET;Setup;Cauda Longa;Suporte
46811;TUDO CERTO COMERCIO E INDUSTRIA DE CONFECCOES LTDA;Setup;Cauda Longa;Suporte
46851;LEANDRO LUCAS SANTANA VILLARINO;Setup;Cauda Longa;Suporte
46889;MASTER PET;Setup;Cauda Longa;Suporte
46946;JRS COMERCIO ON LINE;Setup;Cauda Longa;Suporte
47019;LOUZEF VARIEDADES;Setup;Cauda Longa;Suporte
47034;DUDARTES;Setup;Cauda Longa;Suporte
47090;AASG CONSULTORIA;Setup;Cauda Longa;Suporte
47100;HERDEM;Setup;Cauda Longa;Suporte
47158;MUNDO 10;Setup;Cauda Longa;Suporte
47394;ELETRONICA MG;Setup;Cauda Longa;Suporte
47558;InTimes;Setup;Cauda Longa;Suporte
47617;PANACEIA DESENVOLVIMENTO HUMANO;Setup;Cauda Longa;Suporte
26924;HAUSSHOP;Setup;Cauda Longa;Suporte
34362;EstudioNet Shop;Setup;Cauda Longa;Suporte
24259;Di Famiglia;Setup;Cauda Longa;Suporte
28606;EXCELER MODA FITNESS;Setup;Cauda Longa;Suporte
35581;EFIZI;Setup;Cauda Longa;Suporte
37081;WETPET;Setup;Cauda Longa;Suporte
37650;MJ ENGENHARIA E CONSTRUCOES;Setup;Cauda Longa;Suporte
37670;EMPIRE STORE;Setup;Cauda Longa;Suporte
37706;SOCIALIS EDITORA;Setup;Cauda Longa;Suporte
37922;AN MULTIMARCAS & ACESSORIOS;Setup;Cauda Longa;Suporte
37934;VALTERRI ROUPAS E ACESSORIOS;Setup;Cauda Longa;Suporte
38106;MATCH PROJETOS E DECORACOES;Setup;Cauda Longa;Suporte
38154;Japa Vendas;Setup;Cauda Longa;Suporte
38236;J3 MOVEIS;Setup;Cauda Longa;Suporte
38265;PANINI BRASIL;Setup;Cauda Longa;Suporte
38510;AM GRÁFICA;Setup;Cauda Longa;Suporte
38540;E. C. DOS SANTOS;Setup;Cauda Longa;Suporte
38623;A L PINA LUVAS;Setup;Cauda Longa;Suporte
38652;LOURENCO BEAUTY STYLE;Setup;Cauda Longa;Suporte
38962;VC STILO LOJA;Setup;Cauda Longa;Suporte
39138;ALIKO;Setup;Cauda Longa;Suporte
39273;REVOLUTIONS NET;Setup;Cauda Longa;Suporte
39535;PEST SHOP;Setup;Cauda Longa;Suporte
39594;NR ESTETICA AUTOMOTIVA;Setup;Cauda Longa;Suporte
39664;SINAPSE;Setup;Cauda Longa;Suporte
39717;STOK INTERIOR;Setup;Cauda Longa;Suporte
39966;GAZOLLI E CIA LTDA;Setup;Cauda Longa;Suporte
40002;MOVEIS TEMTUDO;Setup;Cauda Longa;Suporte
40015;PBKIDS BRINQUEDOS;Setup;Cauda Longa;Suporte
40027;POLIMARCAS PNEUS & RODAS;Setup;Cauda Longa;Suporte
40037;Loja Ecomprei;Setup;Cauda Longa;Suporte
40155;MAFUA INFO;Setup;Cauda Longa;Suporte
40210;CCKIDS;Setup;Cauda Longa;Suporte
40257;BEAT VOICE;Setup;Cauda Longa;Suporte
40272;IN GOODS;Setup;Cauda Longa;Suporte
40374;ZUZA BRINQUEDOS;Setup;Cauda Longa;Suporte
40433;SOLUCOES AUDITIVAS;Setup;Cauda Longa;Suporte
40434;PERFUMARIA CRIS MACK;Setup;Cauda Longa;Suporte
40439;MAGINE VITORIA;Setup;Cauda Longa;Suporte
40452;ANALI DAL BELLO GUARINI LANZIERI FEIRANTE;Setup;Cauda Longa;Suporte
40471;FOTO PAINT;Setup;Cauda Longa;Suporte
40541;MUNDO SADIO PRODUTOS NATURAIS LTDA;Setup;Cauda Longa;Suporte
40591;PERFUMARIA DO BRASIL;Setup;Cauda Longa;Suporte
40595;MULHER TODA LINDA COSMETICOS;Setup;Cauda Longa;Suporte
40646;BRINQUEDOS DA VILA;Setup;Cauda Longa;Suporte
40705;CHICO SOLDAS;Setup;Cauda Longa;Suporte
40719;THEO DOG;Setup;Cauda Longa;Suporte
40815;CULTURAMA;Setup;Cauda Longa;Suporte
40877;BELLA NET;Setup;Cauda Longa;Suporte
40887;AMAILDO QUADRI;Setup;Cauda Longa;Suporte
40929;REQUINTE COLONIAL;Setup;Cauda Longa;Suporte
40933;KELTER;Setup;Cauda Longa;Suporte
41238;AQUI TEM;Setup;Cauda Longa;Suporte
41288;LORD POP JEANS;Setup;Cauda Longa;Suporte
41345;RAFAEL RABELLO ALI;Setup;Cauda Longa;Suporte
41414;STOREPAPELARIA COMERCIO DE VARIEDADES;Setup;Cauda Longa;Suporte
41416;RALOS MIRASSOL;Setup;Cauda Longa;Suporte
41432;GUSTAVO MAGRO;Setup;Cauda Longa;Suporte
